sequence_id,status,subject_id,seq_name,num_frames,object_id,extri_path,sensor_data_dir,label_dir
p007__ShortCylinder_g5__T01,ok,p007,p007/ShortCylinder_g5/T01,126,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__ShortCylinder_g5__T01,subjects/p007/labels/p007__ShortCylinder_g5__T01
p007__ShortCylinder_g5__T02,ok,p007,p007/ShortCylinder_g5/T02,117,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__ShortCylinder_g5__T02,subjects/p007/labels/p007__ShortCylinder_g5__T02
p007__ShortCylinder_g5__T03,ok,p007,p007/ShortCylinder_g5/T03,124,ShortCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__ShortCylinder_g5__T03,subjects/p007/labels/p007__ShortCylinder_g5__T03
p007__Spoon_g2__T01,ok,p007,p007/Spoon_g2/T01,127,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g2__T01,subjects/p007/labels/p007__Spoon_g2__T01
p007__Spoon_g2__T02,ok,p007,p007/Spoon_g2/T02,106,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g2__T02,subjects/p007/labels/p007__Spoon_g2__T02
p007__Spoon_g2__T03,ok,p007,p007/Spoon_g2/T03,107,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g2__T03,subjects/p007/labels/p007__Spoon_g2__T03
p007__Spoon_g3__T01,ok,p007,p007/Spoon_g3/T01,146,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g3__T01,subjects/p007/labels/p007__Spoon_g3__T01
p007__Spoon_g3__T02,ok,p007,p007/Spoon_g3/T02,105,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g3__T02,subjects/p007/labels/p007__Spoon_g3__T02
p007__Spoon_g3__T03,ok,p007,p007/Spoon_g3/T03,188,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g3__T03,subjects/p007/labels/p007__Spoon_g3__T03
p007__Spoon_g5__T01,ok,p007,p007/Spoon_g5/T01,93,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g5__T01,subjects/p007/labels/p007__Spoon_g5__T01
p007__Spoon_g5__T02,ok,p007,p007/Spoon_g5/T02,89,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g5__T02,subjects/p007/labels/p007__Spoon_g5__T02
p007__Spoon_g5__T03,ok,p007,p007/Spoon_g5/T03,173,Spoon,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Spoon_g5__T03,subjects/p007/labels/p007__Spoon_g5__T03
p007__Stapler_g2__T01,ok,p007,p007/Stapler_g2/T01,155,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g2__T01,subjects/p007/labels/p007__Stapler_g2__T01
p007__Stapler_g2__T02,ok,p007,p007/Stapler_g2/T02,159,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g2__T02,subjects/p007/labels/p007__Stapler_g2__T02
p007__Stapler_g2__T03,ok,p007,p007/Stapler_g2/T03,112,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g2__T03,subjects/p007/labels/p007__Stapler_g2__T03
p007__Stapler_g3__T01,ok,p007,p007/Stapler_g3/T01,179,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g3__T01,subjects/p007/labels/p007__Stapler_g3__T01
p007__Stapler_g3__T02,ok,p007,p007/Stapler_g3/T02,168,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g3__T02,subjects/p007/labels/p007__Stapler_g3__T02
p007__Stapler_g3__T03,ok,p007,p007/Stapler_g3/T03,116,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g3__T03,subjects/p007/labels/p007__Stapler_g3__T03
p007__Stapler_g5__T01,ok,p007,p007/Stapler_g5/T01,234,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g5__T01,subjects/p007/labels/p007__Stapler_g5__T01
p007__Stapler_g5__T02,ok,p007,p007/Stapler_g5/T02,213,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g5__T02,subjects/p007/labels/p007__Stapler_g5__T02
p007__Stapler_g5__T03,ok,p007,p007/Stapler_g5/T03,110,Stapler,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__Stapler_g5__T03,subjects/p007/labels/p007__Stapler_g5__T03
p007__TallCylinder_g2__T01,ok,p007,p007/TallCylinder_g2/T01,136,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g2__T01,subjects/p007/labels/p007__TallCylinder_g2__T01
p007__TallCylinder_g2__T02,ok,p007,p007/TallCylinder_g2/T02,134,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g2__T02,subjects/p007/labels/p007__TallCylinder_g2__T02
p007__TallCylinder_g2__T03,ok,p007,p007/TallCylinder_g2/T03,124,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g2__T03,subjects/p007/labels/p007__TallCylinder_g2__T03
p007__TallCylinder_g3__T01,ok,p007,p007/TallCylinder_g3/T01,115,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g3__T01,subjects/p007/labels/p007__TallCylinder_g3__T01
p007__TallCylinder_g3__T02,ok,p007,p007/TallCylinder_g3/T02,205,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g3__T02,subjects/p007/labels/p007__TallCylinder_g3__T02
p007__TallCylinder_g3__T03,ok,p007,p007/TallCylinder_g3/T03,127,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g3__T03,subjects/p007/labels/p007__TallCylinder_g3__T03
p007__TallCylinder_g5__T01,ok,p007,p007/TallCylinder_g5/T01,127,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g5__T01,subjects/p007/labels/p007__TallCylinder_g5__T01
p007__TallCylinder_g5__T02,ok,p007,p007/TallCylinder_g5/T02,120,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g5__T02,subjects/p007/labels/p007__TallCylinder_g5__T02
p007__TallCylinder_g5__T03,ok,p007,p007/TallCylinder_g5/T03,194,TallCylinder,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p007/sensor_data/p007__TallCylinder_g5__T03,subjects/p007/labels/p007__TallCylinder_g5__T03
p008__banana_g2__T01,ok,p008,p008/banana_g2/T01,135,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g2__T01,subjects/p008/labels/p008__banana_g2__T01
p008__banana_g2__T02,ok,p008,p008/banana_g2/T02,126,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g2__T02,subjects/p008/labels/p008__banana_g2__T02
p008__banana_g2__T03,ok,p008,p008/banana_g2/T03,147,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g2__T03,subjects/p008/labels/p008__banana_g2__T03
p008__banana_g3__T01,ok,p008,p008/banana_g3/T01,131,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g3__T01,subjects/p008/labels/p008__banana_g3__T01
p008__banana_g3__T02,ok,p008,p008/banana_g3/T02,108,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g3__T02,subjects/p008/labels/p008__banana_g3__T02
p008__banana_g3__T03,ok,p008,p008/banana_g3/T03,113,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g3__T03,subjects/p008/labels/p008__banana_g3__T03
p008__banana_g5__T01,ok,p008,p008/banana_g5/T01,141,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g5__T01,subjects/p008/labels/p008__banana_g5__T01
p008__banana_g5__T02,ok,p008,p008/banana_g5/T02,110,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g5__T02,subjects/p008/labels/p008__banana_g5__T02
p008__banana_g5__T03,ok,p008,p008/banana_g5/T03,122,banana,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__banana_g5__T03,subjects/p008/labels/p008__banana_g5__T03
p008__CosmeticPumpBottle_g2__T01,ok,p008,p008/CosmeticPumpBottle_g2/T01,119,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g2__T01,subjects/p008/labels/p008__CosmeticPumpBottle_g2__T01
p008__CosmeticPumpBottle_g2__T02,ok,p008,p008/CosmeticPumpBottle_g2/T02,160,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g2__T02,subjects/p008/labels/p008__CosmeticPumpBottle_g2__T02
p008__CosmeticPumpBottle_g2__T03,ok,p008,p008/CosmeticPumpBottle_g2/T03,134,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g2__T03,subjects/p008/labels/p008__CosmeticPumpBottle_g2__T03
p008__CosmeticPumpBottle_g3__T01,ok,p008,p008/CosmeticPumpBottle_g3/T01,154,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g3__T01,subjects/p008/labels/p008__CosmeticPumpBottle_g3__T01
p008__CosmeticPumpBottle_g3__T02,ok,p008,p008/CosmeticPumpBottle_g3/T02,177,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g3__T02,subjects/p008/labels/p008__CosmeticPumpBottle_g3__T02
p008__CosmeticPumpBottle_g3__T03,ok,p008,p008/CosmeticPumpBottle_g3/T03,214,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g3__T03,subjects/p008/labels/p008__CosmeticPumpBottle_g3__T03
p008__CosmeticPumpBottle_g5__T01,ok,p008,p008/CosmeticPumpBottle_g5/T01,129,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g5__T01,subjects/p008/labels/p008__CosmeticPumpBottle_g5__T01
p008__CosmeticPumpBottle_g5__T02,ok,p008,p008/CosmeticPumpBottle_g5/T02,131,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g5__T02,subjects/p008/labels/p008__CosmeticPumpBottle_g5__T02
p008__CosmeticPumpBottle_g5__T03,ok,p008,p008/CosmeticPumpBottle_g5/T03,204,CosmeticPumpBottle,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__CosmeticPumpBottle_g5__T03,subjects/p008/labels/p008__CosmeticPumpBottle_g5__T03
p008__cup_g2__T01,ok,p008,p008/cup_g2/T01,139,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g2__T01,subjects/p008/labels/p008__cup_g2__T01
p008__cup_g2__T02,ok,p008,p008/cup_g2/T02,146,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g2__T02,subjects/p008/labels/p008__cup_g2__T02
p008__cup_g2__T03,ok,p008,p008/cup_g2/T03,168,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g2__T03,subjects/p008/labels/p008__cup_g2__T03
p008__cup_g3__T01,ok,p008,p008/cup_g3/T01,111,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g3__T01,subjects/p008/labels/p008__cup_g3__T01
p008__cup_g3__T02,ok,p008,p008/cup_g3/T02,141,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g3__T02,subjects/p008/labels/p008__cup_g3__T02
p008__cup_g3__T03,ok,p008,p008/cup_g3/T03,100,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g3__T03,subjects/p008/labels/p008__cup_g3__T03
p008__cup_g5__T01,ok,p008,p008/cup_g5/T01,152,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g5__T01,subjects/p008/labels/p008__cup_g5__T01
p008__cup_g5__T02,ok,p008,p008/cup_g5/T02,129,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g5__T02,subjects/p008/labels/p008__cup_g5__T02
p008__cup_g5__T03,ok,p008,p008/cup_g5/T03,122,cup,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cup_g5__T03,subjects/p008/labels/p008__cup_g5__T03
p008__cutter_g2__T01,ok,p008,p008/cutter_g2/T01,139,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g2__T01,subjects/p008/labels/p008__cutter_g2__T01
p008__cutter_g2__T02,ok,p008,p008/cutter_g2/T02,146,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g2__T02,subjects/p008/labels/p008__cutter_g2__T02
p008__cutter_g2__T03,ok,p008,p008/cutter_g2/T03,131,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g2__T03,subjects/p008/labels/p008__cutter_g2__T03
p008__cutter_g3__T01,ok,p008,p008/cutter_g3/T01,131,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g3__T01,subjects/p008/labels/p008__cutter_g3__T01
p008__cutter_g3__T02,ok,p008,p008/cutter_g3/T02,131,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g3__T02,subjects/p008/labels/p008__cutter_g3__T02
p008__cutter_g3__T03,ok,p008,p008/cutter_g3/T03,126,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g3__T03,subjects/p008/labels/p008__cutter_g3__T03
p008__cutter_g5__T01,ok,p008,p008/cutter_g5/T01,140,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g5__T01,subjects/p008/labels/p008__cutter_g5__T01
p008__cutter_g5__T02,ok,p008,p008/cutter_g5/T02,138,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g5__T02,subjects/p008/labels/p008__cutter_g5__T02
p008__cutter_g5__T03,ok,p008,p008/cutter_g5/T03,102,cutter,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__cutter_g5__T03,subjects/p008/labels/p008__cutter_g5__T03
p008__HandCream_g2__T01,ok,p008,p008/HandCream_g2/T01,188,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g2__T01,subjects/p008/labels/p008__HandCream_g2__T01
p008__HandCream_g2__T02,ok,p008,p008/HandCream_g2/T02,173,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g2__T02,subjects/p008/labels/p008__HandCream_g2__T02
p008__HandCream_g2__T03,ok,p008,p008/HandCream_g2/T03,118,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g2__T03,subjects/p008/labels/p008__HandCream_g2__T03
p008__HandCream_g3__T01,ok,p008,p008/HandCream_g3/T01,180,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g3__T01,subjects/p008/labels/p008__HandCream_g3__T01
p008__HandCream_g3__T02,ok,p008,p008/HandCream_g3/T02,204,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g3__T02,subjects/p008/labels/p008__HandCream_g3__T02
p008__HandCream_g3__T03,ok,p008,p008/HandCream_g3/T03,165,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g3__T03,subjects/p008/labels/p008__HandCream_g3__T03
p008__HandCream_g5__T01,ok,p008,p008/HandCream_g5/T01,135,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g5__T01,subjects/p008/labels/p008__HandCream_g5__T01
p008__HandCream_g5__T02,ok,p008,p008/HandCream_g5/T02,206,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g5__T02,subjects/p008/labels/p008__HandCream_g5__T02
p008__HandCream_g5__T03,ok,p008,p008/HandCream_g5/T03,139,HandCream,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__HandCream_g5__T03,subjects/p008/labels/p008__HandCream_g5__T03
p008__Hotmeltgluegun_g2__T01,ok,p008,p008/Hotmeltgluegun_g2/T01,137,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g2__T01,subjects/p008/labels/p008__Hotmeltgluegun_g2__T01
p008__Hotmeltgluegun_g2__T02,ok,p008,p008/Hotmeltgluegun_g2/T02,136,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g2__T02,subjects/p008/labels/p008__Hotmeltgluegun_g2__T02
p008__Hotmeltgluegun_g2__T03,ok,p008,p008/Hotmeltgluegun_g2/T03,149,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g2__T03,subjects/p008/labels/p008__Hotmeltgluegun_g2__T03
p008__Hotmeltgluegun_g3__T01,ok,p008,p008/Hotmeltgluegun_g3/T01,152,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g3__T01,subjects/p008/labels/p008__Hotmeltgluegun_g3__T01
p008__Hotmeltgluegun_g3__T02,ok,p008,p008/Hotmeltgluegun_g3/T02,123,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g3__T02,subjects/p008/labels/p008__Hotmeltgluegun_g3__T02
p008__Hotmeltgluegun_g3__T03,ok,p008,p008/Hotmeltgluegun_g3/T03,134,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g3__T03,subjects/p008/labels/p008__Hotmeltgluegun_g3__T03
p008__Hotmeltgluegun_g5__T01,ok,p008,p008/Hotmeltgluegun_g5/T01,118,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g5__T01,subjects/p008/labels/p008__Hotmeltgluegun_g5__T01
p008__Hotmeltgluegun_g5__T02,ok,p008,p008/Hotmeltgluegun_g5/T02,108,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g5__T02,subjects/p008/labels/p008__Hotmeltgluegun_g5__T02
p008__Hotmeltgluegun_g5__T03,ok,p008,p008/Hotmeltgluegun_g5/T03,120,Hotmeltgluegun,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Hotmeltgluegun_g5__T03,subjects/p008/labels/p008__Hotmeltgluegun_g5__T03
p008__plate_g2__T01,ok,p008,p008/plate_g2/T01,119,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g2__T01,subjects/p008/labels/p008__plate_g2__T01
p008__plate_g2__T02,ok,p008,p008/plate_g2/T02,153,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g2__T02,subjects/p008/labels/p008__plate_g2__T02
p008__plate_g2__T03,ok,p008,p008/plate_g2/T03,106,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g2__T03,subjects/p008/labels/p008__plate_g2__T03
p008__plate_g3__T01,ok,p008,p008/plate_g3/T01,108,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g3__T01,subjects/p008/labels/p008__plate_g3__T01
p008__plate_g3__T02,ok,p008,p008/plate_g3/T02,158,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g3__T02,subjects/p008/labels/p008__plate_g3__T02
p008__plate_g3__T03,ok,p008,p008/plate_g3/T03,130,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g3__T03,subjects/p008/labels/p008__plate_g3__T03
p008__plate_g5__T01,ok,p008,p008/plate_g5/T01,105,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g5__T01,subjects/p008/labels/p008__plate_g5__T01
p008__plate_g5__T02,ok,p008,p008/plate_g5/T02,106,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g5__T02,subjects/p008/labels/p008__plate_g5__T02
p008__plate_g5__T03,ok,p008,p008/plate_g5/T03,152,plate,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__plate_g5__T03,subjects/p008/labels/p008__plate_g5__T03
p008__Pliers_g2__T01,ok,p008,p008/Pliers_g2/T01,120,Pliers,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Pliers_g2__T01,subjects/p008/labels/p008__Pliers_g2__T01
p008__Pliers_g2__T02,ok,p008,p008/Pliers_g2/T02,119,Pliers,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Pliers_g2__T02,subjects/p008/labels/p008__Pliers_g2__T02
p008__Pliers_g2__T03,ok,p008,p008/Pliers_g2/T03,118,Pliers,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Pliers_g2__T03,subjects/p008/labels/p008__Pliers_g2__T03
p008__Pliers_g3__T01,ok,p008,p008/Pliers_g3/T01,111,Pliers,/data_usb/WristHOI_NO_Standardization/data1/extri.yml,subjects/p008/sensor_data/p008__Pliers_g3__T01,subjects/p008/labels/p008__Pliers_g3__T01
